model ,site,lon,lat,baseline,predicted,scenario
randfor,235,-107.2654188,38.47148122,26.7094994,24.4137993,2inctemp
randfor,235,-107.2654188,38.47148122,26.7094994,23.0240002,4inctemp
randfor,235,-107.2654188,38.47148122,26.7094994,20.1441994,ppt10dec
randfor,235,-107.2654188,38.47148122,26.7094994,27.1966,ppt10inc
randfor,235,-107.2654188,38.47148122,26.7094994,29.6963997,ppt20inc
randfor,236,-107.2538188,38.47148122,17.6760998,17.3647003,02inctemp
randfor,236,-107.2538188,38.47148122,17.6760998,17.4452991,2inctemp
randfor,236,-107.2538188,38.47148122,17.6760998,16.9673004,4inctemp
randfor,236,-107.2538188,38.47148122,17.6760998,15.4148998,ppt10dec
randfor,236,-107.2538188,38.47148122,17.6760998,21.4370995,ppt10inc
randfor,236,-107.2538188,38.47148122,17.6760998,25.4435005,ppt20inc
randfor,237,-107.2422188,38.47148122,15.6851997,16.0587006,02inctemp
randfor,237,-107.2422188,38.47148122,15.6851997,15.2616997,2inctemp
randfor,237,-107.2422188,38.47148122,15.6851997,14.9547005,4inctemp
randfor,237,-107.2422188,38.47148122,15.6851997,22.4503002,ppt10dec
randfor,237,-107.2422188,38.47148122,15.6851997,21.2973003,ppt10inc
randfor,237,-107.2422188,38.47148122,15.6851997,23.0932007,ppt20inc
randfor,238,-107.2886188,38.46213122,19.7479992,19.5216999,02inctemp
randfor,238,-107.2886188,38.46213122,19.7479992,18.5601006,2inctemp
randfor,238,-107.2886188,38.46213122,19.7479992,18.9375992,4inctemp
randfor,238,-107.2886188,38.46213122,19.7479992,15.5888996,ppt10dec
randfor,238,-107.2886188,38.46213122,19.7479992,24.0515995,ppt10inc
randfor,238,-107.2886188,38.46213122,19.7479992,28.6636009,ppt20inc
randfor,239,-107.2654188,38.46213122,26.7094994,26.0764999,02inctemp
randfor,239,-107.2654188,38.46213122,26.7094994,24.4137993,2inctemp
randfor,239,-107.2654188,38.46213122,26.7094994,23.0240002,4inctemp
randfor,239,-107.2654188,38.46213122,26.7094994,20.1441994,ppt10dec
randfor,239,-107.2654188,38.46213122,26.7094994,27.1966,ppt10inc
randfor,239,-107.2654188,38.46213122,26.7094994,29.6963997,ppt20inc
randfor,240,-107.2422188,38.46213122,15.6851997,16.0587006,02inctemp
randfor,240,-107.2422188,38.46213122,15.6851997,15.2616997,2inctemp
randfor,240,-107.2422188,38.46213122,15.6851997,14.9547005,4inctemp
randfor,240,-107.2422188,38.46213122,15.6851997,22.4503002,ppt10dec
randfor,240,-107.2422188,38.46213122,15.6851997,21.2973003,ppt10inc
randfor,240,-107.2422188,38.46213122,15.6851997,23.0932007,ppt20inc
randfor,241,-107.2306188,38.46213122,12.2290001,12.1766996,02inctemp
randfor,241,-107.2306188,38.46213122,12.2290001,11.7965002,2inctemp
randfor,241,-107.2306188,38.46213122,12.2290001,12.0396996,4inctemp
randfor,241,-107.2306188,38.46213122,12.2290001,20.0876999,ppt10dec
randfor,241,-107.2306188,38.46213122,12.2290001,20.8708,ppt10inc
randfor,241,-107.2306188,38.46213122,12.2290001,21.7520008,ppt20inc
randfor,242,-107.2190188,38.46213122,12.2290001,12.1766996,02inctemp
randfor,242,-107.2190188,38.46213122,12.2290001,11.7965002,2inctemp
randfor,242,-107.2190188,38.46213122,12.2290001,12.0396996,4inctemp
randfor,242,-107.2190188,38.46213122,12.2290001,20.0876999,ppt10dec
randfor,242,-107.2190188,38.46213122,12.2290001,20.8708,ppt10inc
randfor,242,-107.2190188,38.46213122,12.2290001,21.7520008,ppt20inc
randfor,243,-107.1958188,38.46213122,11.2519999,10.7721996,02inctemp
randfor,243,-107.1958188,38.46213122,11.2519999,10.2596998,2inctemp
randfor,243,-107.1958188,38.46213122,11.2519999,11.0464001,4inctemp
randfor,243,-107.1958188,38.46213122,11.2519999,19.8717995,ppt10dec
randfor,243,-107.1958188,38.46213122,11.2519999,19.4995003,ppt10inc
randfor,243,-107.1958188,38.46213122,11.2519999,20.8532009,ppt20inc
randfor,244,-107.1842188,38.46213122,11.2995996,11.7233,02inctemp
randfor,244,-107.1842188,38.46213122,11.2995996,10.8760004,2inctemp
randfor,244,-107.1842188,38.46213122,11.2995996,11.5018997,4inctemp
randfor,244,-107.1842188,38.46213122,11.2995996,19.1151009,ppt10dec
randfor,244,-107.1842188,38.46213122,11.2995996,17.8670006,ppt10inc
randfor,244,-107.1842188,38.46213122,11.2995996,18.9689999,ppt20inc
randfor,245,-107.3002188,38.45278122,7.6020098,9.57586,02inctemp
randfor,245,-107.3002188,38.45278122,7.6020098,12.4911003,2inctemp
randfor,245,-107.3002188,38.45278122,7.6020098,12.5824003,4inctemp
randfor,245,-107.3002188,38.45278122,7.6020098,9.2213802,ppt10dec
randfor,245,-107.3002188,38.45278122,7.6020098,17.1357002,ppt10inc
randfor,245,-107.3002188,38.45278122,7.6020098,27.5883007,ppt20inc
randfor,246,-107.2886188,38.44343122,10.7026997,12.9280005,02inctemp
randfor,246,-107.2886188,38.44343122,10.7026997,12.7895002,2inctemp
randfor,246,-107.2886188,38.44343122,10.7026997,13.2237997,4inctemp
randfor,246,-107.2886188,38.44343122,10.7026997,15.6281996,ppt10dec
randfor,246,-107.2886188,38.44343122,10.7026997,16.0111008,ppt10inc
randfor,246,-107.2886188,38.44343122,10.7026997,24.0802002,ppt20inc
randfor,247,-107.3118188,38.50888122,23.8306007,23.1511993,02inctemp
randfor,247,-107.3118188,38.50888122,23.8306007,21.6067009,2inctemp
randfor,247,-107.3118188,38.50888122,23.8306007,22.3239994,4inctemp
randfor,247,-107.3118188,38.50888122,23.8306007,16.5105991,ppt10dec
randfor,247,-107.3118188,38.50888122,23.8306007,25.5741997,ppt10inc
randfor,247,-107.3118188,38.50888122,23.8306007,30.4804001,ppt20inc
randfor,248,-107.2538188,38.48083122,15.1613998,15.0795002,02inctemp
randfor,248,-107.2538188,38.48083122,15.1613998,15.0064001,2inctemp
randfor,248,-107.2538188,38.48083122,15.1613998,15.7388,4inctemp
randfor,248,-107.2538188,38.48083122,15.1613998,14.6917,ppt10dec
randfor,248,-107.2538188,38.48083122,15.1613998,14.5621996,ppt10inc
randfor,248,-107.2538188,38.48083122,15.1613998,20.5669003,ppt20inc
randfor,249,-107.3350188,38.46213122,13.6612997,13.7409,02inctemp
randfor,249,-107.3350188,38.46213122,13.6612997,13.6506004,2inctemp
randfor,249,-107.3350188,38.46213122,13.6612997,15.0889997,4inctemp
randfor,249,-107.3350188,38.46213122,13.6612997,14.1633997,ppt10dec
randfor,249,-107.3350188,38.46213122,13.6612997,17.5170002,ppt10inc
randfor,249,-107.3350188,38.46213122,13.6612997,22.4319,ppt20inc
randfor,250,-107.1842188,38.45278122,14.1971998,13.7215004,02inctemp
randfor,250,-107.1842188,38.45278122,14.1971998,15.5171003,2inctemp
randfor,250,-107.1842188,38.45278122,14.1971998,18.2285004,4inctemp
randfor,250,-107.1842188,38.45278122,14.1971998,12.8069,ppt10dec
randfor,250,-107.1842188,38.45278122,14.1971998,14.2412996,ppt10inc
randfor,250,-107.1842188,38.45278122,14.1971998,14.8825998,ppt20inc
randfor,251,-107.3350188,38.44343122,8.83881,8.8843203,02inctemp
randfor,251,-107.3350188,38.44343122,8.83881,13.1063004,2inctemp
randfor,251,-107.3350188,38.44343122,8.83881,13.3003998,4inctemp
randfor,251,-107.3350188,38.44343122,8.83881,12.3759003,ppt10dec
randfor,251,-107.3350188,38.44343122,8.83881,22.1760006,ppt10inc
randfor,251,-107.3350188,38.44343122,8.83881,28.3432999,ppt20inc
randfor,252,-107.2306188,38.41538122,37.2773018,35.2050018,02inctemp
randfor,252,-107.2306188,38.41538122,37.2773018,29.3551006,2inctemp
randfor,252,-107.2306188,38.41538122,37.2773018,28.0688,4inctemp
randfor,252,-107.2306188,38.41538122,37.2773018,30.2222996,ppt10dec
randfor,252,-107.2306188,38.41538122,37.2773018,34.8834991,ppt10inc
randfor,252,-107.2306188,38.41538122,37.2773018,31.5291996,ppt20inc
randfor,253,-107.0798188,38.38733122,26.5335007,25.6987,02inctemp
randfor,253,-107.0798188,38.38733122,26.5335007,27.4745998,2inctemp
randfor,253,-107.0798188,38.38733122,26.5335007,26.8448009,4inctemp
randfor,253,-107.0798188,38.38733122,26.5335007,27.8071995,ppt10dec
randfor,253,-107.0798188,38.38733122,26.5335007,25.3041,ppt10inc
randfor,253,-107.0798188,38.38733122,26.5335007,30.3162003,ppt20inc
randfor,254,-106.8826188,38.40603122,27.0804996,26.4603996,02inctemp
randfor,254,-106.8826188,38.40603122,27.0804996,26.0123005,2inctemp
randfor,254,-106.8826188,38.40603122,27.0804996,26.1928005,4inctemp
randfor,254,-106.8826188,38.40603122,27.0804996,29.9580002,ppt10dec
randfor,254,-106.8826188,38.40603122,27.0804996,31.0823002,ppt10inc
randfor,254,-106.8826188,38.40603122,27.0804996,28.1693993,ppt20inc
randfor,255,-117.6822188,37.64868122,26.5429993,26.1987,02inctemp
randfor,255,-117.6822188,37.64868122,26.5429993,25.0188007,2inctemp
randfor,255,-117.6822188,37.64868122,26.5429993,25.0522995,4inctemp
randfor,255,-117.6822188,37.64868122,26.5429993,25.4041004,ppt10dec
randfor,255,-117.6822188,37.64868122,26.5429993,23.9967995,ppt10inc
randfor,255,-117.6822188,37.64868122,26.5429993,20.8607998,ppt20inc
randfor,256,-117.7170188,37.68608122,16.4008999,16.6004009,02inctemp
randfor,256,-117.7170188,37.68608122,16.4008999,19.3656998,2inctemp
randfor,256,-117.7170188,37.68608122,16.4008999,19.5428009,4inctemp
randfor,256,-117.7170188,37.68608122,16.4008999,16.4500999,ppt10dec
randfor,256,-117.7170188,37.68608122,16.4008999,18.1123009,ppt10inc
randfor,256,-117.7170188,37.68608122,16.4008999,17.1993999,ppt20inc
randfor,257,-106.8362188,34.41358122,21.6121998,22.6791,02inctemp
randfor,257,-106.8362188,34.41358122,21.6121998,21.2145996,2inctemp
randfor,257,-106.8362188,34.41358122,21.6121998,20.8987007,4inctemp
randfor,257,-106.8362188,34.41358122,21.6121998,21.1576996,ppt10dec
randfor,257,-106.8362188,34.41358122,21.6121998,21.7138996,ppt10inc
randfor,257,-106.8362188,34.41358122,21.6121998,21.9995995,ppt20inc
randfor,258,-117.5546188,38.56498122,38.976799,35.796299,02inctemp
randfor,258,-117.5546188,38.56498122,38.976799,31.3558998,2inctemp
randfor,258,-117.5546188,38.56498122,38.976799,30.5757999,4inctemp
randfor,258,-117.5546188,38.56498122,38.976799,28.9223995,ppt10dec
randfor,258,-117.5546188,38.56498122,38.976799,34.1820984,ppt10inc
randfor,258,-117.5546188,38.56498122,38.976799,32.9735985,ppt20inc
randfor,259,-114.3646188,39.32233122,22.8122005,22.2877007,02inctemp
randfor,259,-114.3646188,39.32233122,22.8122005,21.7775002,2inctemp
randfor,259,-114.3646188,39.32233122,22.8122005,21.1587009,4inctemp
randfor,259,-114.3646188,39.32233122,22.8122005,23.1541004,ppt10dec
randfor,259,-114.3646188,39.32233122,22.8122005,22.1686001,ppt10inc
randfor,259,-114.3646188,39.32233122,22.8122005,25.6098995,ppt20inc
randfor,260,-113.5874188,41.49153122,10.5832996,12.5649996,02inctemp
randfor,260,-113.5874188,41.49153122,10.5832996,19.0098,2inctemp
randfor,260,-113.5874188,41.49153122,10.5832996,20.6793995,4inctemp
randfor,260,-113.5874188,41.49153122,10.5832996,12.6327,ppt10dec
randfor,260,-113.5874188,41.49153122,10.5832996,12.2445002,ppt10inc
randfor,260,-113.5874188,41.49153122,10.5832996,13.7138004,ppt20inc
randfor,261,-112.7058188,40.06098122,23.3500004,22.0202999,02inctemp
randfor,261,-112.7058188,40.06098122,23.3500004,22.1247997,2inctemp
randfor,261,-112.7058188,40.06098122,23.3500004,25.0161991,4inctemp
randfor,261,-112.7058188,40.06098122,23.3500004,20.9335003,ppt10dec
randfor,261,-112.7058188,40.06098122,23.3500004,21.7912006,ppt10inc
randfor,261,-112.7058188,40.06098122,23.3500004,26.7474003,ppt20inc
randfor,262,-112.8914188,39.84593122,15.2116003,17.4372997,02inctemp
randfor,262,-112.8914188,39.84593122,15.2116003,19.7047005,2inctemp
randfor,262,-112.8914188,39.84593122,15.2116003,22.9106998,4inctemp
randfor,262,-112.8914188,39.84593122,15.2116003,15.2930002,ppt10dec
randfor,262,-112.8914188,39.84593122,15.2116003,18.3974991,ppt10inc
randfor,262,-112.8914188,39.84593122,15.2116003,20.3796997,ppt20inc
randfor,263,-112.8798188,39.84593122,15.4498997,17.3376007,02inctemp
randfor,263,-112.8798188,39.84593122,15.4498997,19.7712002,2inctemp
randfor,263,-112.8798188,39.84593122,15.4498997,22.9752998,4inctemp
randfor,263,-112.8798188,39.84593122,15.4498997,15.7609997,ppt10dec
randfor,263,-112.8798188,39.84593122,15.4498997,19.7528992,ppt10inc
randfor,263,-112.8798188,39.84593122,15.4498997,19.9829998,ppt20inc
randfor,264,-112.8798188,39.83658122,15.4498997,17.3376007,02inctemp
randfor,264,-112.8798188,39.83658122,15.4498997,19.7712002,2inctemp
randfor,264,-112.8798188,39.83658122,15.4498997,22.9752998,4inctemp
randfor,264,-112.8798188,39.83658122,15.4498997,15.7609997,ppt10dec
randfor,264,-112.8798188,39.83658122,15.4498997,19.7528992,ppt10inc
randfor,264,-112.8798188,39.83658122,15.4498997,19.9829998,ppt20inc
randfor,265,-113.0422188,41.81878122,17.4020004,17.4034996,02inctemp
randfor,265,-113.0422188,41.81878122,17.4020004,17.9419003,2inctemp
randfor,265,-113.0422188,41.81878122,17.4020004,20.9993,4inctemp
randfor,265,-113.0422188,41.81878122,17.4020004,15.8600998,ppt10dec
randfor,265,-113.0422188,41.81878122,17.4020004,16.4937992,ppt10inc
randfor,265,-113.0422188,41.81878122,17.4020004,15.2379999,ppt20inc
randfor,266,-113.9586188,41.50088122,27.2077999,24.9755993,02inctemp
randfor,266,-113.9586188,41.50088122,27.2077999,24.6646996,2inctemp
randfor,266,-113.9586188,41.50088122,27.2077999,22.3374004,4inctemp
randfor,266,-113.9586188,41.50088122,27.2077999,21.3922005,ppt10dec
randfor,266,-113.9586188,41.50088122,27.2077999,30.8421001,ppt10inc
randfor,266,-113.9586188,41.50088122,27.2077999,30.3698006,ppt20inc
randfor,267,-112.6478188,43.52048122,16.0503998,20.2425003,02inctemp
randfor,267,-112.6478188,43.52048122,16.0503998,21.6592007,2inctemp
randfor,267,-112.6478188,43.52048122,16.0503998,21.7705002,4inctemp
randfor,267,-112.6478188,43.52048122,16.0503998,18.9493008,ppt10dec
randfor,267,-112.6478188,43.52048122,16.0503998,18.6805,ppt10inc
randfor,267,-112.6478188,43.52048122,16.0503998,20.6387005,ppt20inc
randfor,268,-106.8130188,42.85663122,8.7372103,10.3462,02inctemp
randfor,268,-106.8130188,42.85663122,8.7372103,18.5247002,2inctemp
randfor,268,-106.8130188,42.85663122,8.7372103,18.4885006,4inctemp
randfor,268,-106.8130188,42.85663122,8.7372103,10.2003002,ppt10dec
randfor,268,-106.8130188,42.85663122,8.7372103,6.1063099,ppt10inc
randfor,268,-106.8130188,42.85663122,8.7372103,6.4425402,ppt20inc
randfor,269,-108.3906188,39.35973122,16.2070007,18.3150005,02inctemp
randfor,269,-108.3906188,39.35973122,16.2070007,33.6133995,2inctemp
randfor,269,-108.3906188,39.35973122,16.2070007,32.3067017,4inctemp
randfor,269,-108.3906188,39.35973122,16.2070007,19.7840004,ppt10dec
randfor,269,-108.3906188,39.35973122,16.2070007,17.5373001,ppt10inc
randfor,269,-108.3906188,39.35973122,16.2070007,18.9598007,ppt20inc
randfor,270,-108.8082188,43.97863122,15.6140003,16.906601,02inctemp
randfor,270,-108.8082188,43.97863122,15.6140003,22.0837002,2inctemp
randfor,270,-108.8082188,43.97863122,15.6140003,22.0727005,4inctemp
randfor,270,-108.8082188,43.97863122,15.6140003,14.8921003,ppt10dec
randfor,270,-108.8082188,43.97863122,15.6140003,15.2632999,ppt10inc
randfor,270,-108.8082188,43.97863122,15.6140003,16.3701992,ppt20inc
randfor,271,-108.1238188,42.66963122,11.7741003,11.6448002,02inctemp
randfor,271,-108.1238188,42.66963122,11.7741003,16.4221992,2inctemp
randfor,271,-108.1238188,42.66963122,11.7741003,19.6713009,4inctemp
randfor,271,-108.1238188,42.66963122,11.7741003,9.9507399,ppt10dec
randfor,271,-108.1238188,42.66963122,11.7741003,13.4800997,ppt10inc
randfor,271,-108.1238188,42.66963122,11.7741003,15.276,ppt20inc
randfor,272,-108.8894188,40.63133122,16.9284992,18.9983006,02inctemp
randfor,272,-108.8894188,40.63133122,16.9284992,23.9106007,2inctemp
randfor,272,-108.8894188,40.63133122,16.9284992,23.9783993,4inctemp
randfor,272,-108.8894188,40.63133122,16.9284992,13.9707003,ppt10dec
randfor,272,-108.8894188,40.63133122,16.9284992,21.6711006,ppt10inc
randfor,272,-108.8894188,40.63133122,16.9284992,21.6907005,ppt20inc
randfor,273,-108.8778188,40.63133122,18.2642994,19.0463009,02inctemp
randfor,273,-108.8778188,40.63133122,18.2642994,22.7325001,2inctemp
randfor,273,-108.8778188,40.63133122,18.2642994,22.5513,4inctemp
randfor,273,-108.8778188,40.63133122,18.2642994,14.6989002,ppt10dec
randfor,273,-108.8778188,40.63133122,18.2642994,23.8913994,ppt10inc
randfor,273,-108.8778188,40.63133122,18.2642994,25.3197002,ppt20inc
randfor,274,-108.8894188,40.62198122,10.3759003,11.9000998,02inctemp
randfor,274,-108.8894188,40.62198122,10.3759003,20.0559998,2inctemp
randfor,274,-108.8894188,40.62198122,10.3759003,20.0653992,4inctemp
randfor,274,-108.8894188,40.62198122,10.3759003,8.8875704,ppt10dec
randfor,274,-108.8894188,40.62198122,10.3759003,19.5168991,ppt10inc
randfor,274,-108.8894188,40.62198122,10.3759003,26.4076996,ppt20inc
randfor,275,-108.9706188,40.61263122,11.8945999,12.9415998,02inctemp
randfor,275,-108.9706188,40.61263122,11.8945999,19.4564991,2inctemp
randfor,275,-108.9706188,40.61263122,11.8945999,19.2590008,4inctemp
randfor,275,-108.9706188,40.61263122,11.8945999,9.3733501,ppt10dec
randfor,275,-108.9706188,40.61263122,11.8945999,27.9647007,ppt10inc
randfor,275,-108.9706188,40.61263122,11.8945999,33.9468002,ppt20inc
randfor,276,-108.9358188,40.56588122,7.7974401,10.4693003,02inctemp
randfor,276,-108.9358188,40.56588122,7.7974401,20.7247009,2inctemp
randfor,276,-108.9358188,40.56588122,7.7974401,21.1641006,4inctemp
randfor,276,-108.9358188,40.56588122,7.7974401,10.9446001,ppt10dec
randfor,276,-108.9358188,40.56588122,7.7974401,24.6362,ppt10inc
randfor,276,-108.9358188,40.56588122,7.7974401,25.2506008,ppt20inc
randfor,277,-107.7874188,39.59348122,16.0909004,16.1756992,02inctemp
randfor,277,-107.7874188,39.59348122,16.0909004,24.3355007,2inctemp
randfor,277,-107.7874188,39.59348122,16.0909004,23.4825993,4inctemp
randfor,277,-107.7874188,39.59348122,16.0909004,24.4363995,ppt10dec
randfor,277,-107.7874188,39.59348122,16.0909004,17.7397003,ppt10inc
randfor,277,-107.7874188,39.59348122,16.0909004,16.5662994,ppt20inc
randfor,278,-112.7290188,45.79253122,9.6894598,8.7705402,02inctemp
randfor,278,-112.7290188,45.79253122,9.6894598,20.2868004,2inctemp
randfor,278,-112.7290188,45.79253122,9.6894598,23.3929996,4inctemp
randfor,278,-112.7290188,45.79253122,9.6894598,8.9379196,ppt10dec
randfor,278,-112.7290188,45.79253122,9.6894598,16.0146999,ppt10inc
randfor,278,-112.7290188,45.79253122,9.6894598,17.7957001,ppt20inc
randfor,279,-108.8778188,40.61263122,15.0474997,16.2089005,02inctemp
randfor,279,-108.8778188,40.61263122,15.0474997,17.9228001,2inctemp
randfor,279,-108.8778188,40.61263122,15.0474997,18.118,4inctemp
randfor,279,-108.8778188,40.61263122,15.0474997,12.9903002,ppt10dec
randfor,279,-108.8778188,40.61263122,15.0474997,23.0354996,ppt10inc
randfor,279,-108.8778188,40.61263122,15.0474997,21.5634003,ppt20inc
randfor,280,-108.9010188,40.59393122,23.0949001,23.6886997,02inctemp
randfor,280,-108.9010188,40.59393122,23.0949001,23.8132,2inctemp
randfor,280,-108.9010188,40.59393122,23.0949001,23.9302998,4inctemp
randfor,280,-108.9010188,40.59393122,23.0949001,18.1100998,ppt10dec
randfor,280,-108.9010188,40.59393122,23.0949001,25.4592991,ppt10inc
randfor,280,-108.9010188,40.59393122,23.0949001,22.6651993,ppt20inc
randfor,281,-108.9126188,40.57523122,9.8701601,13.2561998,02inctemp
randfor,281,-108.9126188,40.57523122,9.8701601,20.4682999,2inctemp
randfor,281,-108.9126188,40.57523122,9.8701601,22.1320992,4inctemp
randfor,281,-108.9126188,40.57523122,9.8701601,14.0648003,ppt10dec
randfor,281,-108.9126188,40.57523122,9.8701601,20.1966,ppt10inc
randfor,281,-108.9126188,40.57523122,9.8701601,20.9244003,ppt20inc
randfor,282,-109.0402188,40.51913122,4.7480602,5.7242699,02inctemp
randfor,282,-109.0402188,40.51913122,4.7480602,16.6068001,2inctemp
randfor,282,-109.0402188,40.51913122,4.7480602,18.2271004,4inctemp
randfor,282,-109.0402188,40.51913122,4.7480602,11.7328997,ppt10dec
randfor,282,-109.0402188,40.51913122,4.7480602,8.4190998,ppt10inc
randfor,282,-109.0402188,40.51913122,4.7480602,21.3013,ppt20inc
randfor,283,-109.0518188,40.50978122,20.9423008,19.2280998,02inctemp
randfor,283,-109.0518188,40.50978122,20.9423008,26.7793007,2inctemp
randfor,283,-109.0518188,40.50978122,20.9423008,24.2098007,4inctemp
randfor,283,-109.0518188,40.50978122,20.9423008,18.1275997,ppt10dec
randfor,283,-109.0518188,40.50978122,20.9423008,24.8787994,ppt10inc
randfor,283,-109.0518188,40.50978122,20.9423008,25.7278004,ppt20inc
randfor,284,-109.0634188,40.50043122,5.9802599,7.4327202,02inctemp
randfor,284,-109.0634188,40.50043122,5.9802599,16.9762001,2inctemp
randfor,284,-109.0634188,40.50043122,5.9802599,17.4668999,4inctemp
